algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,74,0.0,0.7952689785957336,0.5800733560323715,nan,0.028913119442760944,0.0,,nan,nan,0,0,0,242,7.389326663335312,0.0,6.091470022996266,0.0,10.083333333333334,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,75,0.0,0.795307579755783,0.5799270170927048,nan,0.028943069983273745,0.0,,nan,nan,0,0,0,258,7.34353813797807,0.0,6.094216750218318,0.0,9.923076923076923,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,76,0.0,0.7957785788774491,0.5792395949363709,nan,0.02881748900935054,0.0,,nan,nan,0,0,0,164,7.308342545272731,0.0,6.10557728721982,0.0,7.809523809523809,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,77,0.0,0.7958601802587509,0.5791198170185089,nan,0.02864475155249238,0.0,,nan,nan,0,0,0,236,7.275210259146761,0.0,6.118552406628926,0.0,9.833333333333334,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,78,0.0,0.7961097791194915,0.5788403265476226,nan,0.02833997642621398,0.0,,nan,nan,0,0,0,132,7.217621347343302,0.0,6.1107219896818465,0.0,6.947368421052632,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,79,0.0,0.7962141799926757,0.5787409245967865,nan,0.028168527610599993,0.0,,nan,nan,0,0,0,198,7.194433233381085,0.0,6.131832946430553,0.0,9.0,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,80,0.0,0.7962545803785324,0.5786400995254517,nan,0.028266544576734304,0.0,,nan,nan,0,0,0,314,7.171333077474544,0.0,6.1530283859797885,0.0,11.214285714285714,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,81,0.0,0.7964483798742295,0.5783614164590836,nan,0.02819365293905139,0.0,,nan,nan,0,0,0,230,7.126633832317649,0.0,6.155576972961426,0.0,9.2,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,82,0.0,0.7965631810426712,0.5781740360260009,nan,0.027808060687035323,0.0,,nan,nan,0,0,0,40,7.1001187689145295,0.0,6.173695867711848,0.0,3.6363636363636362,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,83,0.0,0.7966647796630859,0.5783865078687668,nan,0.027957966390997173,0.0,,nan,nan,0,0,0,154,7.045111146863808,0.0,6.166841173171997,0.0,7.7,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,84,0.0,0.7967945798635483,0.5780492218732833,nan,0.027659636307507753,0.0,,nan,nan,0,0,0,434,7.0108669405966175,0.0,6.177915096282959,0.0,13.5625,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,85,0.0,0.7969573804140091,0.5778331171274185,nan,0.027235387459397315,0.0,,nan,nan,0,0,0,186,6.978918964797486,0.0,6.190898201682351,0.0,8.454545454545455,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,86,0.0,0.7970265811681747,0.577817859172821,nan,0.027543519150465726,0.0,,nan,nan,0,0,0,204,6.939477798116156,0.0,6.197087018386178,0.0,8.869565217391305,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,87,0.0,0.7973063793182373,0.5777912667989731,nan,0.027601219981908797,0.0,,nan,nan,0,0,0,86,6.9057482178827865,0.0,6.208216309547424,0.0,5.375,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,88,0.0,0.797360579252243,0.5775700788497925,nan,0.027321911081671715,0.0,,nan,nan,0,0,0,226,6.863252227121756,0.0,6.211283564567566,0.0,9.416666666666666,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,89,0.0,0.7974367804527283,0.5776999279260635,nan,0.027215048037469387,0.0,,nan,nan,0,0,0,116,6.842593910981204,0.0,6.234009504318237,0.0,6.444444444444445,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,90,0.0,0.7975017794370651,0.5776452658176422,nan,0.0272616212554276,0.0,,nan,nan,0,0,0,542,6.799799813555281,0.0,6.236459656765587,0.0,14.263157894736842,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,91,0.0,0.7977197802066803,0.5775166330337524,nan,0.02705738542601466,0.0,,nan,nan,0,0,0,194,6.7646673400686215,0.0,6.245737552642822,0.0,8.434782608695652,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,92,0.0,0.7975499805212021,0.5778316549062729,nan,0.027263395078480242,0.0,,nan,nan,0,0,0,222,6.721289253417814,0.0,6.24719653526942,0.0,9.25,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,93,0.0,0.7978575800657273,0.5777213907241822,nan,0.026990066926926376,0.0,,nan,nan,0,0,0,254,6.692125524869086,0.0,6.26169569675739,0.0,9.76923076923077,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,94,0.0,0.7979557789564132,0.5778773890733719,nan,0.026730029936879875,0.0,,nan,nan,0,0,0,146,6.660221730371271,0.0,6.273528337478638,0.0,7.3,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,95,0.0,0.7978043795824051,0.5781403419971466,nan,0.02715426042675972,0.0,,nan,nan,0,0,0,330,6.6399636436935685,0.0,6.296282044772444,0.0,11.379310344827585,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,96,0.0,0.7979663801193237,0.5783045309782028,nan,0.02706322131678462,0.0,,nan,nan,0,0,0,514,6.599935406760111,0.0,6.30018720626831,0.0,14.685714285714285,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,97,0.0,0.7982393788099289,0.577809427857399,nan,0.026415200561285018,0.0,,nan,nan,0,0,0,292,6.557190794616283,0.0,6.301252552441189,0.0,10.428571428571429,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,98,0.0,0.798217179775238,0.578332169175148,nan,0.026447684921324252,0.0,,nan,nan,0,0,0,82,6.518818748883052,0.0,6.306280272347586,0.0,5.857142857142857,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,99,0.0,0.7983115797042847,0.578428208231926,nan,0.026413494784384966,0.0,,nan,nan,0,0,0,196,6.486882358580888,0.0,6.3173607950625215,0.0,8.521739130434783,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,100,0.0,0.798451579451561,0.5782686899900437,nan,0.025912591636180878,0.0,,nan,nan,0,0,0,204,6.460078754746036,0.0,6.3333394838416055,0.0,8.869565217391305,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,101,0.0,0.7985175788402558,0.5788142068386077,nan,0.02620124227926135,0.0,,nan,nan,0,0,0,352,6.423878896750002,0.0,6.339975754419963,0.0,11.733333333333333,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,102,0.0,0.798531380534172,0.5787670450210571,nan,0.02625540366768837,0.0,,nan,nan,0,0,0,282,6.390847680140973,0.0,6.349565611945258,0.0,10.444444444444445,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,103,0.0,0.7985245798826217,0.5792151483297348,nan,0.026154425717890263,0.0,,nan,nan,0,0,0,290,6.355574559120922,0.0,6.356757777077811,0.0,10.357142857142858,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,104,0.0,0.7986555799245835,0.5792917042970658,nan,0.02585639363899827,0.0,,nan,nan,0,0,0,354,6.3278999392536255,0.0,6.371412817637125,0.0,11.8,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,105,0.0,0.7985357789993286,0.5795809648036957,nan,0.025835190992802383,0.0,,nan,nan,0,0,0,272,6.284197521141016,0.0,6.36973354090815,0.0,11.826086956521738,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,106,0.0,0.7986091792583465,0.5797505046129227,nan,0.02577356169372797,0.0,,nan,nan,0,0,0,364,6.253159734360962,0.0,6.380669609192879,0.0,11.741935483870968,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,107,0.0,0.7988461797237396,0.5795277651548386,nan,0.02562225491181016,0.0,,nan,nan,0,0,0,194,6.2266524657052775,0.0,6.396120808341286,0.0,8.818181818181818,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,108,0.0,0.7987287800312042,0.5804320497512817,nan,0.025586440216749908,0.0,,nan,nan,0,0,0,198,6.192758205656578,0.0,6.403854432313339,0.0,8.608695652173912,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,109,0.0,0.7989497799873352,0.580232060790062,nan,0.02543743931129575,0.0,,nan,nan,0,0,0,528,6.151347419006116,0.0,6.403580602846648,0.0,13.894736842105264,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,110,0.0,0.7989187786579132,0.580586691737175,nan,0.02565907883644104,0.0,,nan,nan,0,0,0,432,6.125399216991242,0.0,6.419220879673958,0.0,13.5,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,111,0.0,0.7988417799472809,0.5810063110589981,nan,0.025445989575237037,0.0,,nan,nan,0,0,0,220,6.1020694140849665,0.0,6.43754623413086,0.0,8.8,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,112,0.0,0.7990493788719177,0.5811029098033905,nan,0.025076607469469308,0.0,,nan,nan,0,0,0,192,6.0586727251700685,0.0,6.434517814999535,0.0,9.142857142857142,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,113,0.0,0.7991499791145324,0.5814319248199463,nan,0.0253504396751523,0.0,,nan,nan,0,0,0,392,6.030714052942373,0.0,6.447666226011334,0.0,11.878787878787879,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,114,0.0,0.7989917784929276,0.581882181763649,nan,0.0252730904892087,0.0,,nan,nan,0,0,0,356,6.000836436993065,0.0,6.45863730331947,0.0,12.275862068965518,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,115,0.0,0.799178581237793,0.5819812097549438,nan,0.0253070803321898,0.0,,nan,nan,0,0,0,304,5.965481722159121,0.0,6.463532294545855,0.0,10.857142857142858,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,116,0.0,0.799220978975296,0.5820711674690247,nan,0.02515848471224308,0.0,,nan,nan,0,0,0,414,5.936627969795759,0.0,6.475294633345171,0.0,12.545454545454545,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,117,0.0,0.7992013812065124,0.5827336653470993,nan,0.024705036006867884,0.0,,nan,nan,0,0,0,210,5.909233754469788,0.0,6.488527754942576,0.0,8.75,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,118,0.0,0.7992683782577514,0.5831048594713211,nan,0.024792189471423625,0.0,,nan,nan,0,0,0,402,5.867853041587557,0.0,6.4861878425844255,0.0,12.96774193548387,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,119,0.0,0.7990895797014237,0.5834880723953247,nan,0.02492331727594137,0.0,,nan,nan,0,0,0,258,5.844569981100368,0.0,6.50366485118866,0.0,10.75,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,120,0.0,0.7992581800222397,0.5838195034265519,nan,0.024880280416458844,0.0,,nan,nan,0,0,0,382,5.812938590541864,0.0,6.5117335468530655,0.0,11.9375,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,121,0.0,0.7993217791318894,0.584006607890129,nan,0.024925971683114768,0.0,,nan,nan,0,0,0,316,5.7767924899672085,0.0,6.51452792924026,0.0,10.89655172413793,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,122,0.0,0.7993873800039292,0.5844666051864624,nan,0.024357187502086163,0.0,,nan,nan,0,0,0,128,5.743589031753654,0.0,6.520408981724789,0.0,6.7368421052631575,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,123,0.0,0.799291980266571,0.5850489900112152,nan,0.02433409536629915,0.0,,nan,nan,0,0,0,112,5.72553959378602,0.0,6.543395911946016,0.0,6.588235294117647,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,124,0.0,0.7994293783903121,0.5852322589159011,nan,0.02435696328431368,0.0,,nan,nan,0,0,0,224,5.683593624921059,0.0,6.538905952287757,0.0,9.73913043478261,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,125,0.0,0.799314179778099,0.5856625734567642,nan,0.02419178766384721,0.0,,nan,nan,0,0,0,268,5.662283492545376,0.0,6.557963247652407,0.0,9.925925925925926,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,126,0.0,0.7993881801366806,0.5858773577213288,nan,0.023882667027413845,0.0,,nan,nan,0,0,0,138,5.629168643548167,0.0,6.5632194468849585,0.0,7.2631578947368425,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,127,0.0,0.7994063798189163,0.5864781860113144,nan,0.024064239047467708,0.0,,nan,nan,0,0,0,192,5.585800664237149,0.0,6.556218147277832,0.0,8.727272727272727,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,128,0.0,0.7995553787946701,0.5865719232559204,nan,0.024015891045331954,0.0,,nan,nan,0,0,0,130,5.564723677314657,0.0,6.575168132781982,0.0,6.842105263157895,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,129,0.0,0.7993691786527634,0.5873570009469986,nan,0.024222923547029495,0.0,,nan,nan,0,0,0,420,5.528538293920133,0.0,6.576107097394539,0.0,12.727272727272727,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,130,0.0,0.7995143792629242,0.5874672210216523,nan,0.023800456628203393,0.0,,nan,nan,0,0,0,172,5.505144681474458,0.0,6.592081819261823,0.0,8.19047619047619,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,131,0.0,0.7995003789663315,0.5880850228071213,nan,0.023861489325761796,0.0,,nan,nan,0,0,0,162,5.47144451739048,0.0,6.595551990327381,0.0,7.714285714285714,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,132,0.0,0.7994449793100357,0.5886041716337204,nan,0.02384614537283778,0.0,,nan,nan,0,0,0,504,5.442344044558163,0.0,6.604355427953932,0.0,14.0,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,133,0.0,0.799402978181839,0.5891353188753128,nan,0.02364889498054981,0.0,,nan,nan,0,0,0,258,5.414105150437927,0.0,6.61403406990899,0.0,9.555555555555555,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,134,0.0,0.799570780158043,0.589395806312561,nan,0.023719122510403395,0.0,,nan,nan,0,0,0,190,5.395003960612487,0.0,6.6347842631132705,0.0,8.26086956521739,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,135,0.0,0.7995479805469513,0.5899569724798203,nan,0.02384085163846612,0.0,,nan,nan,0,0,0,306,5.356688223377782,0.0,6.631727984973362,0.0,10.928571428571429,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,136,0.0,0.7995859800577164,0.5900496191978455,nan,0.0232846907787025,0.0,,nan,nan,0,0,0,362,5.331152442420381,0.0,6.644261738349652,0.0,12.482758620689655,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,137,0.0,0.7995515800714493,0.5907633105516433,nan,0.023233432125300168,0.0,,nan,nan,0,0,0,384,5.295973757869641,0.0,6.644568027988557,0.0,12.387096774193548,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,138,0.0,0.7995791805982589,0.591211651802063,nan,0.02342778155952692,0.0,,nan,nan,0,0,0,226,5.27223791102439,0.0,6.659033870697021,0.0,9.04,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,139,0.0,0.799614580154419,0.5915504019260407,nan,0.023335517179220916,0.0,,nan,nan,0,0,0,550,5.240741659137495,0.0,6.663528700132628,0.0,14.864864864864865,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,140,0.0,0.7995729792118073,0.5922089874744415,nan,0.02297193431481719,0.0,,nan,nan,0,0,0,270,5.214850214804865,0.0,6.674959824635432,0.0,10.384615384615385,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,141,0.0,0.7995187797546387,0.592711970448494,nan,0.023110633600503205,0.0,,nan,nan,0,0,0,234,5.1752108128083885,0.0,6.668530769348145,0.0,9.36,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,142,0.0,0.7996137791872024,0.5932462878227234,nan,0.023285810202360153,0.0,,nan,nan,0,0,0,178,5.158577850341098,0.0,6.691560355099765,0.0,8.090909090909092,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,143,0.0,0.7996639803647995,0.593608395576477,nan,0.023149838406592606,0.0,,nan,nan,0,0,0,230,5.12231469979606,0.0,6.688965618610382,0.0,9.583333333333334,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,144,0.0,0.7995913797616958,0.594344861626625,nan,0.023079920805990695,0.0,,nan,nan,0,0,0,218,5.1072816968952415,0.0,6.71394556760788,0.0,9.083333333333334,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,145,0.0,0.7995355795621872,0.5949106014966965,nan,0.023044580917805434,0.0,,nan,nan,0,0,0,298,5.070917854063872,0.0,6.71073169367654,0.0,10.642857142857142,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,146,0.0,0.799575380563736,0.5952737996578217,nan,0.022878792896866798,0.0,,nan,nan,0,0,0,218,5.042103585831215,0.0,6.717232185861339,0.0,9.478260869565217,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,147,0.0,0.7996875793933869,0.5954775656461716,nan,0.02278475721552968,0.0,,nan,nan,0,0,0,480,5.027164322585762,0.0,6.742127704620361,0.0,13.714285714285714,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,148,0.0,0.7996101806163788,0.5963075366020203,nan,0.022580889023840426,0.0,,nan,nan,0,0,0,162,4.996653002521497,0.0,6.7460317394950176,0.0,7.363636363636363,0.0
balance,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,149,0.0,0.7996189785003662,0.596734520316124,nan,0.022823659993708133,0.0,,nan,nan,0,0,0,300,4.968874877141552,0.0,6.753401143210275,0.0,10.714285714285714,0.0
